flow_id,file_id,session_id,traffic_class,environment_id,network_condition_id,capture_day,capture_date,collection_batch,device_id,interface_type,tunnel_state,activity_variant,data_origin,dataset_version,pkt_size_mean,pkt_size_std,pkt_size_min,pkt_size_max,pkt_size_median,pkt_size_p10,pkt_size_p25,pkt_size_p75,pkt_size_p90,pkt_size_p95,fwd_pkt_size_mean,fwd_pkt_size_std,fwd_pkt_size_min,fwd_pkt_size_max,fwd_pkt_size_median,fwd_pkt_size_p10,fwd_pkt_size_p25,fwd_pkt_size_p75,fwd_pkt_size_p90,fwd_pkt_size_p95,bwd_pkt_size_mean,bwd_pkt_size_std,bwd_pkt_size_min,bwd_pkt_size_max,bwd_pkt_size_median,bwd_pkt_size_p10,bwd_pkt_size_p25,bwd_pkt_size_p75,bwd_pkt_size_p90,bwd_pkt_size_p95,iat_mean,iat_std,iat_min,iat_max,iat_median,iat_p10,iat_p25,iat_p75,iat_p90,iat_p95,fwd_iat_mean,fwd_iat_std,fwd_iat_min,fwd_iat_max,fwd_iat_median,fwd_iat_p10,fwd_iat_p25,fwd_iat_p75,fwd_iat_p90,fwd_iat_p95,bwd_iat_mean,bwd_iat_std,bwd_iat_min,bwd_iat_max,bwd_iat_median,bwd_iat_p10,bwd_iat_p25,bwd_iat_p75,bwd_iat_p90,bwd_iat_p95,fwd_packet_count,bwd_packet_count,fwd_byte_count,bwd_byte_count,packet_ratio,byte_ratio,direction_switch_count,packets_per_sec,bytes_per_sec,fwd_packets_per_sec,bwd_packets_per_sec,burst_count,mean_burst_packets,max_burst_packets,mean_burst_bytes,max_burst_bytes,mean_burst_duration,max_burst_duration,burst_density,flow_duration,total_packets,total_bytes,flow_rate_packets,flow_rate_bytes
20260823_151621_video_001_efa4_flow_00000,real_20260823_151621_video_001_efa4,20260823_151621_video_001_efa4,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_vimeo_720p,real,v2,1078.817555,316.979905,40.000000,1420.000000,1127.000000,630.800000,857.000000,1410.000000,1420.000000,1420.000000,1078.817555,316.979905,40.000000,1420.000000,1127.000000,630.800000,857.000000,1410.000000,1420.000000,1420.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015709,0.015678,0.000002,0.158047,0.011016,0.001641,0.004569,0.021865,0.036306,0.046473,0.015709,0.015678,0.000002,0.158047,0.011016,0.001641,0.004569,0.021865,0.036306,0.046473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3919.000000,0.000000,4227886.000000,0.000000,3919.000000,4227886.000000,0.000000,65.769055,70952.810725,65.769055,0.000000,1.000000,3919.000000,3919.000000,4227886.000000,4227886.000000,61.547991,61.547991,65.769055,59.587294,3919.000000,4227886.000000,65.769055,70952.810725
20260823_151621_video_001_efa4_flow_00001,real_20260823_151621_video_001_efa4,20260823_151621_video_001_efa4,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_vimeo_720p,real,v2,237.501333,82.106060,40.000000,501.000000,236.000000,133.400000,181.000000,294.000000,345.000000,372.600000,237.501333,82.106060,40.000000,501.000000,236.000000,133.400000,181.000000,294.000000,345.000000,372.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052675,0.053835,0.000014,0.389000,0.034892,0.005034,0.014427,0.074163,0.120726,0.160600,0.052675,0.053835,0.000014,0.389000,0.034892,0.005034,0.014427,0.074163,0.120726,0.160600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1125.000000,0.000000,267189.000000,0.000000,1125.000000,267189.000000,0.000000,18.767566,4457.321981,18.767566,0.000000,1.000000,1125.000000,1125.000000,267189.000000,267189.000000,59.206205,59.206205,18.767566,59.943841,1125.000000,267189.000000,18.767566,4457.321981
20260823_153012_video_001_641b_flow_00000,real_20260823_153012_video_001_641b,20260823_153012_video_001_641b,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_twitch_live,real,v2,780.831805,270.147017,40.000000,1420.000000,785.000000,430.000000,599.000000,969.000000,1128.000000,1225.000000,780.831805,270.147017,40.000000,1420.000000,785.000000,430.000000,599.000000,969.000000,1128.000000,1225.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007667,0.007746,0.000000,0.073015,0.005287,0.000832,0.002195,0.010534,0.017413,0.023280,0.007667,0.007746,0.000000,0.073015,0.005287,0.000832,0.002195,0.010534,0.017413,0.023280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7741.000000,0.000000,6044419.000000,0.000000,7741.000000,6044419.000000,0.000000,129.722728,101291.631804,129.722728,0.000000,1.000000,7741.000000,7741.000000,6044419.000000,6044419.000000,59.344857,59.344857,129.722728,59.673429,7741.000000,6044419.000000,129.722728,101291.631804
20260823_153012_video_001_641b_flow_00001,real_20260823_153012_video_001_641b,20260823_153012_video_001_641b,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_twitch_live,real,v2,1037.144392,320.114508,40.000000,1420.000000,1072.000000,589.700000,824.000000,1328.000000,1420.000000,1420.000000,1037.144392,320.114508,40.000000,1420.000000,1072.000000,589.700000,824.000000,1328.000000,1420.000000,1420.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008243,0.008267,0.000000,0.059831,0.005647,0.000810,0.002290,0.011491,0.018899,0.024713,0.008243,0.008267,0.000000,0.059831,0.005647,0.000810,0.002290,0.011491,0.018899,0.024713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7258.000000,0.000000,7527594.000000,0.000000,7258.000000,7527594.000000,0.000000,121.628632,126146.454096,121.628632,0.000000,1.000000,7258.000000,7258.000000,7527594.000000,7527594.000000,59.817472,59.817472,121.628632,59.673449,7258.000000,7527594.000000,121.628632,126146.454096
20260823_153142_video_001_2480_flow_00000,real_20260823_153142_video_001_2480,20260823_153142_video_001_2480,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_vimeo_720p,real,v2,814.469867,282.212417,40.000000,1420.000000,825.000000,437.600000,631.000000,1014.000000,1193.600000,1292.300000,814.469867,282.212417,40.000000,1420.000000,825.000000,437.600000,631.000000,1014.000000,1193.600000,1292.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.061419,0.063846,0.000054,0.407585,0.041095,0.006821,0.017720,0.083323,0.145560,0.193118,0.061419,0.063846,0.000054,0.407585,0.041095,0.006821,0.017720,0.083323,0.145560,0.193118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,979.000000,0.000000,797366.000000,0.000000,979.000000,797366.000000,0.000000,16.412579,13367.550870,16.412579,0.000000,1.000000,979.000000,979.000000,797366.000000,797366.000000,60.068166,60.068166,16.412579,59.649371,979.000000,797366.000000,16.412579,13367.550870
20260823_153142_video_001_2480_flow_00001,real_20260823_153142_video_001_2480,20260823_153142_video_001_2480,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_vimeo_720p,real,v2,215.360784,73.681036,40.000000,419.000000,215.000000,118.900000,165.250000,264.750000,310.100000,341.550000,215.360784,73.681036,40.000000,419.000000,215.000000,118.900000,165.250000,264.750000,310.100000,341.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.113007,0.114289,0.000210,0.793328,0.076836,0.010883,0.036965,0.154750,0.256660,0.316101,0.113007,0.114289,0.000210,0.793328,0.076836,0.010883,0.036965,0.154750,0.256660,0.316101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,510.000000,0.000000,109834.000000,0.000000,510.000000,109834.000000,0.000000,8.554465,1842.296326,8.554465,0.000000,1.000000,510.000000,510.000000,109834.000000,109834.000000,57.520333,57.520333,8.554465,59.617988,510.000000,109834.000000,8.554465,1842.296326
20260823_154438_video_001_566f_flow_00000,real_20260823_154438_video_001_566f,20260823_154438_video_001_566f,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_twitch_live,real,v2,1156.717976,307.006264,40.000000,1420.000000,1267.500000,696.000000,966.250000,1420.000000,1420.000000,1420.000000,1156.717976,307.006264,40.000000,1420.000000,1267.500000,696.000000,966.250000,1420.000000,1420.000000,1420.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004431,0.004440,0.000001,0.049143,0.003068,0.000487,0.001298,0.006115,0.010131,0.013260,0.004431,0.004440,0.000001,0.049143,0.003068,0.000487,0.001298,0.006115,0.010131,0.013260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13318.000000,0.000000,15405170.000000,0.000000,13318.000000,15405170.000000,0.000000,225.692201,261062.226335,225.692201,0.000000,1.000000,13318.000000,13318.000000,15405170.000000,15405170.000000,59.005535,59.005535,225.692201,59.009571,13318.000000,15405170.000000,225.692201,261062.226335
20260823_154438_video_001_566f_flow_00001,real_20260823_154438_video_001_566f,20260823_154438_video_001_566f,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_twitch_live,real,v2,239.389684,82.915177,40.000000,535.000000,241.000000,131.000000,182.000000,293.500000,347.000000,376.000000,239.389684,82.915177,40.000000,535.000000,241.000000,131.000000,182.000000,293.500000,347.000000,376.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024369,0.024878,0.000007,0.205488,0.016603,0.002393,0.006885,0.033746,0.056480,0.073904,0.024369,0.024878,0.000007,0.205488,0.016603,0.002393,0.006885,0.033746,0.056480,0.073904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2307.000000,0.000000,552272.000000,0.000000,2307.000000,552272.000000,0.000000,39.095627,9359.089668,39.095627,0.000000,1.000000,2307.000000,2307.000000,552272.000000,552272.000000,56.194967,56.194967,39.095627,59.009158,2307.000000,552272.000000,39.095627,9359.089668
20260823_154613_video_001_c9ea_flow_00000,real_20260823_154613_video_001_c9ea,20260823_154613_video_001_c9ea,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_netflix_4k,real,v2,1155.662963,309.911158,40.000000,1420.000000,1266.000000,699.000000,972.000000,1420.000000,1420.000000,1420.000000,1155.662963,309.911158,40.000000,1420.000000,1266.000000,699.000000,972.000000,1420.000000,1420.000000,1420.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005642,0.005532,0.000001,0.055037,0.004010,0.000605,0.001615,0.008017,0.012894,0.016873,0.005642,0.005532,0.000001,0.055037,0.004010,0.000605,0.001615,0.008017,0.012894,0.016873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10530.000000,0.000000,12169131.000000,0.000000,10530.000000,12169131.000000,0.000000,176.487057,203959.554832,176.487057,0.000000,1.000000,10530.000000,10530.000000,12169131.000000,12169131.000000,59.402730,59.402730,176.487057,59.664432,10530.000000,12169131.000000,176.487057,203959.554832
20260823_154613_video_001_c9ea_flow_00001,real_20260823_154613_video_001_c9ea,20260823_154613_video_001_c9ea,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_netflix_4k,real,v2,216.147532,76.084390,40.000000,441.000000,213.000000,118.000000,164.750000,271.000000,314.000000,340.850000,216.147532,76.084390,40.000000,441.000000,213.000000,118.000000,164.750000,271.000000,314.000000,340.850000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033103,0.032810,0.000013,0.233302,0.023441,0.003460,0.009822,0.045518,0.076316,0.098762,0.033103,0.032810,0.000013,0.233302,0.023441,0.003460,0.009822,0.045518,0.076316,0.098762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1864.000000,0.000000,402899.000000,0.000000,1864.000000,402899.000000,0.000000,31.758361,6864.491258,31.758361,0.000000,1.000000,1864.000000,1864.000000,402899.000000,402899.000000,61.669980,61.669980,31.758361,58.693206,1864.000000,402899.000000,31.758361,6864.491258
20260823_154721_video_001_0564_flow_00000,real_20260823_154721_video_001_0564,20260823_154721_video_001_0564,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_dailymotion_sd,real,v2,1168.489278,305.588377,40.000000,1420.000000,1293.000000,715.000000,983.000000,1420.000000,1420.000000,1420.000000,1168.489278,305.588377,40.000000,1420.000000,1293.000000,715.000000,983.000000,1420.000000,1420.000000,1420.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003579,0.003617,0.000000,0.038338,0.002474,0.000367,0.001026,0.004949,0.008247,0.010829,0.003579,0.003617,0.000000,0.038338,0.002474,0.000367,0.001026,0.004949,0.008247,0.010829,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16835.000000,0.000000,19671517.000000,0.000000,16835.000000,19671517.000000,0.000000,280.804332,328116.851102,280.804332,0.000000,1.000000,16835.000000,16835.000000,19671517.000000,19671517.000000,60.250339,60.250339,280.804332,59.952779,16835.000000,19671517.000000,280.804332,328116.851102
20260823_154721_video_001_0564_flow_00001,real_20260823_154721_video_001_0564,20260823_154721_video_001_0564,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_dailymotion_sd,real,v2,185.826849,64.664882,40.000000,413.000000,186.000000,100.000000,142.000000,231.000000,270.000000,292.000000,185.826849,64.664882,40.000000,413.000000,186.000000,100.000000,142.000000,231.000000,270.000000,292.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025107,0.024474,0.000001,0.174776,0.018194,0.002561,0.007544,0.034987,0.056274,0.074319,0.025107,0.024474,0.000001,0.174776,0.018194,0.002561,0.007544,0.034987,0.056274,0.074319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2339.000000,0.000000,434649.000000,0.000000,2339.000000,434649.000000,0.000000,39.043284,7255.290376,39.043284,0.000000,1.000000,2339.000000,2339.000000,434649.000000,434649.000000,58.700302,58.700302,39.043284,59.907871,2339.000000,434649.000000,39.043284,7255.290376
20260823_154851_video_001_b4dc_flow_00000,real_20260823_154851_video_001_b4dc,20260823_154851_video_001_b4dc,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_vimeo_720p,real,v2,201.313310,69.018939,40.000000,398.000000,201.000000,113.800000,155.000000,250.000000,291.000000,314.000000,201.313310,69.018939,40.000000,398.000000,201.000000,113.800000,155.000000,250.000000,291.000000,314.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.074000,0.073046,0.000001,0.480907,0.050236,0.007931,0.019643,0.104062,0.176390,0.227821,0.074000,0.073046,0.000001,0.480907,0.050236,0.007931,0.019643,0.104062,0.176390,0.227821,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,849.000000,0.000000,170915.000000,0.000000,849.000000,170915.000000,0.000000,14.332716,2885.366557,14.332716,0.000000,1.000000,849.000000,849.000000,170915.000000,170915.000000,62.752027,62.752027,14.332716,59.235108,849.000000,170915.000000,14.332716,2885.366557
20260823_154851_video_001_b4dc_flow_00001,real_20260823_154851_video_001_b4dc,20260823_154851_video_001_b4dc,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_vimeo_720p,real,v2,1025.694148,321.510078,40.000000,1420.000000,1058.000000,573.000000,808.000000,1315.000000,1420.000000,1420.000000,1025.694148,321.510078,40.000000,1420.000000,1058.000000,573.000000,808.000000,1315.000000,1420.000000,1420.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024698,0.024608,0.000004,0.220203,0.017185,0.002952,0.007281,0.034477,0.055832,0.072144,0.024698,0.024608,0.000004,0.220203,0.017185,0.002952,0.007281,0.034477,0.055832,0.072144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2341.000000,0.000000,2401150.000000,0.000000,2341.000000,2401150.000000,0.000000,39.521680,40537.155923,39.521680,0.000000,1.000000,2341.000000,2341.000000,2401150.000000,2401150.000000,57.794304,57.794304,39.521680,59.233312,2341.000000,2401150.000000,39.521680,40537.155923
20260823_155010_video_001_c5d9_flow_00000,real_20260823_155010_video_001_c5d9,20260823_155010_video_001_c5d9,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_netflix_4k,real,v2,1127.679035,312.663560,40.000000,1420.000000,1212.000000,665.000000,925.000000,1420.000000,1420.000000,1420.000000,1127.679035,312.663560,40.000000,1420.000000,1212.000000,665.000000,925.000000,1420.000000,1420.000000,1420.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005739,0.005734,0.000002,0.049417,0.003972,0.000607,0.001647,0.007902,0.013239,0.017357,0.005739,0.005734,0.000002,0.049417,0.003972,0.000607,0.001647,0.007902,0.013239,0.017357,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10403.000000,0.000000,11731245.000000,0.000000,10403.000000,11731245.000000,0.000000,174.169263,196407.026712,174.169263,0.000000,1.000000,10403.000000,10403.000000,11731245.000000,11731245.000000,59.692329,59.692329,174.169263,59.729253,10403.000000,11731245.000000,174.169263,196407.026712
20260823_155010_video_001_c5d9_flow_00001,real_20260823_155010_video_001_c5d9,20260823_155010_video_001_c5d9,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_netflix_4k,real,v2,240.234242,83.356432,40.000000,542.000000,239.000000,131.000000,182.000000,297.000000,347.000000,377.000000,240.234242,83.356432,40.000000,542.000000,239.000000,131.000000,182.000000,297.000000,347.000000,377.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027364,0.027890,0.000017,0.200847,0.018395,0.002677,0.007399,0.037991,0.062663,0.084529,0.027364,0.027890,0.000017,0.200847,0.018395,0.002677,0.007399,0.037991,0.062663,0.084529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2237.000000,0.000000,537404.000000,0.000000,2237.000000,537404.000000,0.000000,37.452503,8997.373746,37.452503,0.000000,1.000000,2237.000000,2237.000000,537404.000000,537404.000000,61.184944,61.184944,37.452503,59.728985,2237.000000,537404.000000,37.452503,8997.373746
20260823_155216_video_001_1ce3_flow_00000,real_20260823_155216_video_001_1ce3,20260823_155216_video_001_1ce3,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_dailymotion_sd,real,v2,242.087444,85.924785,40.000000,505.000000,241.500000,126.500000,179.000000,303.750000,347.000000,378.250000,242.087444,85.924785,40.000000,505.000000,241.500000,126.500000,179.000000,303.750000,347.000000,378.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134697,0.133907,0.000161,0.725358,0.091056,0.013721,0.042922,0.180356,0.330233,0.440844,0.134697,0.133907,0.000161,0.725358,0.091056,0.013721,0.042922,0.180356,0.330233,0.440844,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,446.000000,0.000000,107971.000000,0.000000,446.000000,107971.000000,0.000000,7.513071,1818.820050,7.513071,0.000000,1.000000,446.000000,446.000000,107971.000000,107971.000000,59.940344,59.940344,7.513071,59.363212,446.000000,107971.000000,7.513071,1818.820050
20260823_155216_video_001_1ce3_flow_00001,real_20260823_155216_video_001_1ce3,20260823_155216_video_001_1ce3,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_dailymotion_sd,real,v2,294.010204,104.742717,40.000000,613.000000,299.000000,150.800000,222.000000,357.500000,432.100000,467.000000,294.010204,104.742717,40.000000,613.000000,299.000000,150.800000,222.000000,357.500000,432.100000,467.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.119286,0.113060,0.000055,0.711227,0.082149,0.015752,0.040078,0.162437,0.270740,0.345017,0.119286,0.113060,0.000055,0.711227,0.082149,0.015752,0.040078,0.162437,0.270740,0.345017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,490.000000,0.000000,144065.000000,0.000000,490.000000,144065.000000,0.000000,8.252901,2426.437254,8.252901,0.000000,1.000000,490.000000,490.000000,144065.000000,144065.000000,58.330778,58.330778,8.252901,59.373058,490.000000,144065.000000,8.252901,2426.437254
20260823_155349_messaging_001_f90a_flow_00000,real_20260823_155349_messaging_001_f90a,20260823_155349_messaging_001_f90a,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_whatsapp_web,real,v2,1117.185352,315.926250,40.000000,1420.000000,1197.000000,650.000000,911.000000,1420.000000,1420.000000,1420.000000,1117.185352,315.926250,40.000000,1420.000000,1197.000000,650.000000,911.000000,1420.000000,1420.000000,1420.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010077,0.010151,0.000001,0.100330,0.006961,0.001124,0.003000,0.013939,0.023154,0.030069,0.010077,0.010151,0.000001,0.100330,0.006961,0.001124,0.003000,0.013939,0.023154,0.030069,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5994.000000,0.000000,6696409.000000,0.000000,5994.000000,6696409.000000,0.000000,101.780310,113707.471389,101.780310,0.000000,1.000000,5994.000000,5994.000000,6696409.000000,6696409.000000,60.391540,60.391540,101.780310,58.891548,5994.000000,6696409.000000,101.780310,113707.471389
