flow_id,file_id,session_id,traffic_class,environment_id,network_condition_id,capture_day,capture_date,collection_batch,device_id,interface_type,tunnel_state,activity_variant,data_origin,dataset_version,sequence_length,flow_duration,packet_count_mean,packet_count_std,packet_count_min,packet_count_max,packet_count_median,packet_count_first,packet_count_last,packet_count_delta,packet_count_slope,byte_count_mean,byte_count_std,byte_count_min,byte_count_max,byte_count_median,byte_count_first,byte_count_last,byte_count_delta,byte_count_slope,mean_packet_size_mean,mean_packet_size_std,mean_packet_size_min,mean_packet_size_max,mean_packet_size_median,mean_packet_size_first,mean_packet_size_last,mean_packet_size_delta,mean_packet_size_slope,std_packet_size_mean,std_packet_size_std,std_packet_size_min,std_packet_size_max,std_packet_size_median,std_packet_size_first,std_packet_size_last,std_packet_size_delta,std_packet_size_slope,median_packet_size_mean,median_packet_size_std,median_packet_size_min,median_packet_size_max,median_packet_size_median,median_packet_size_first,median_packet_size_last,median_packet_size_delta,median_packet_size_slope,p90_packet_size_mean,p90_packet_size_std,p90_packet_size_min,p90_packet_size_max,p90_packet_size_median,p90_packet_size_first,p90_packet_size_last,p90_packet_size_delta,p90_packet_size_slope,p95_packet_size_mean,p95_packet_size_std,p95_packet_size_min,p95_packet_size_max,p95_packet_size_median,p95_packet_size_first,p95_packet_size_last,p95_packet_size_delta,p95_packet_size_slope,mean_iat_mean,mean_iat_std,mean_iat_min,mean_iat_max,mean_iat_median,mean_iat_first,mean_iat_last,mean_iat_delta,mean_iat_slope,std_iat_mean,std_iat_std,std_iat_min,std_iat_max,std_iat_median,std_iat_first,std_iat_last,std_iat_delta,std_iat_slope,median_iat_mean,median_iat_std,median_iat_min,median_iat_max,median_iat_median,median_iat_first,median_iat_last,median_iat_delta,median_iat_slope,p90_iat_mean,p90_iat_std,p90_iat_min,p90_iat_max,p90_iat_median,p90_iat_first,p90_iat_last,p90_iat_delta,p90_iat_slope,forward_packets_mean,forward_packets_std,forward_packets_min,forward_packets_max,forward_packets_median,forward_packets_first,forward_packets_last,forward_packets_delta,forward_packets_slope,backward_packets_mean,backward_packets_std,backward_packets_min,backward_packets_max,backward_packets_median,backward_packets_first,backward_packets_last,backward_packets_delta,backward_packets_slope,forward_bytes_mean,forward_bytes_std,forward_bytes_min,forward_bytes_max,forward_bytes_median,forward_bytes_first,forward_bytes_last,forward_bytes_delta,forward_bytes_slope,backward_bytes_mean,backward_bytes_std,backward_bytes_min,backward_bytes_max,backward_bytes_median,backward_bytes_first,backward_bytes_last,backward_bytes_delta,backward_bytes_slope,packet_rate_mean,packet_rate_std,packet_rate_min,packet_rate_max,packet_rate_median,packet_rate_first,packet_rate_last,packet_rate_delta,packet_rate_slope,byte_rate_mean,byte_rate_std,byte_rate_min,byte_rate_max,byte_rate_median,byte_rate_first,byte_rate_last,byte_rate_delta,byte_rate_slope,burst_count_mean,burst_count_std,burst_count_min,burst_count_max,burst_count_median,burst_count_first,burst_count_last,burst_count_delta,burst_count_slope,mean_burst_size_mean,mean_burst_size_std,mean_burst_size_min,mean_burst_size_max,mean_burst_size_median,mean_burst_size_first,mean_burst_size_last,mean_burst_size_delta,mean_burst_size_slope,burst_rate_mean,burst_rate_std,burst_rate_min,burst_rate_max,burst_rate_median,burst_rate_first,burst_rate_last,burst_rate_delta,burst_rate_slope,direction_switch_count_mean,direction_switch_count_std,direction_switch_count_min,direction_switch_count_max,direction_switch_count_median,direction_switch_count_first,direction_switch_count_last,direction_switch_count_delta,direction_switch_count_slope,window_count,active_window_fraction,burst_fraction,idle_fraction
20260823_162704_voip_001_571e_flow_00000,real_20260823_162704_voip_001_571e,20260823_162704_voip_001_571e,VoIP,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,voip_teams_voice,real,v2,30,55.781,12.966667,3.487916,5.000000,19.000000,13.500000,17.000000,13.000000,-4.000000,-0.133333,3459.600000,983.907028,1310.000000,4845.000000,3611.500000,4845.000000,3599.000000,-1246.000000,-41.533333,266.178076,22.920182,218.200000,314.285714,263.691176,285.000000,276.846154,-8.153846,-0.271795,92.596421,18.028388,61.055075,123.140408,89.771456,76.018574,91.620325,15.601752,0.520058,262.216667,30.117460,188.000000,338.000000,259.000000,265.000000,240.000000,-25.000000,-0.833333,376.256667,28.619850,315.800000,426.200000,382.500000,387.200000,394.600000,7.400000,0.246667,397.770000,32.571239,328.400000,477.200000,401.475000,395.600000,416.200000,20.600000,0.686667,0.158775,0.050292,0.103528,0.296586,0.140547,0.112241,0.156067,0.043826,0.001461,0.139207,0.053068,0.056739,0.307834,0.133957,0.130757,0.164107,0.033351,0.001112,0.113461,0.057872,0.048068,0.304882,0.098012,0.051998,0.105621,0.053623,0.001787,0.319139,0.100294,0.176309,0.649619,0.298240,0.281332,0.182785,-0.098547,-0.003285,12.966667,3.487916,5.000000,19.000000,13.500000,17.000000,13.000000,-4.000000,-0.133333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3459.600000,983.907028,1310.000000,4845.000000,3611.500000,4845.000000,3599.000000,-1246.000000,-41.533333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.483333,1.743958,2.500000,9.500000,6.750000,8.500000,6.500000,-2.000000,-0.066667,1729.800000,491.953514,655.000000,2422.500000,1805.750000,2422.500000,1799.500000,-623.000000,-20.766667,9.866667,2.717025,4.000000,16.000000,10.000000,11.000000,13.000000,2.000000,0.066667,1.332395,0.245854,1.000000,2.000000,1.267857,1.545455,1.000000,-0.545455,-0.018182,4.933333,1.358512,2.000000,8.000000,5.000000,5.500000,6.500000,1.000000,0.033333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,1.000000,0.000000
20260823_162704_voip_001_571e_flow_00001,real_20260823_162704_voip_001_571e,20260823_162704_voip_001_571e,VoIP,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,voip_teams_voice,real,v2,30,58.731,11.400000,3.401960,5.000000,18.000000,11.000000,14.000000,13.000000,-1.000000,-0.033333,1973.566667,578.916441,943.000000,3041.000000,2000.000000,2377.000000,2059.000000,-318.000000,-10.600000,174.197312,18.059243,144.142857,218.250000,173.000000,169.785714,158.384615,-11.401099,-0.380037,53.432942,10.962310,36.030369,77.747629,54.693796,55.019709,50.972901,-4.046807,-0.134894,174.900000,17.807489,147.000000,221.000000,170.000000,189.500000,168.000000,-21.500000,-0.716667,238.570000,27.022252,183.600000,282.400000,238.650000,222.200000,210.400000,-11.800000,-0.393333,250.531667,26.203395,195.300000,293.200000,252.350000,242.400000,212.200000,-30.200000,-1.006667,0.175197,0.056022,0.099513,0.299425,0.155205,0.151077,0.135361,-0.015717,-0.000524,0.149778,0.066048,0.071643,0.409849,0.131701,0.173734,0.077886,-0.095848,-0.003195,0.132380,0.060610,0.049044,0.265572,0.138979,0.069859,0.110615,0.040756,0.001359,0.352880,0.121744,0.201285,0.716681,0.317215,0.313510,0.217573,-0.095937,-0.003198,11.400000,3.401960,5.000000,18.000000,11.000000,14.000000,13.000000,-1.000000,-0.033333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1973.566667,578.916441,943.000000,3041.000000,2000.000000,2377.000000,2059.000000,-318.000000,-10.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.700000,1.700980,2.500000,9.000000,5.500000,7.000000,6.500000,-0.500000,-0.016667,986.783333,289.458220,471.500000,1520.500000,1000.000000,1188.500000,1029.500000,-159.000000,-5.300000,8.733333,2.528944,5.000000,15.000000,8.000000,9.000000,11.000000,2.000000,0.066667,1.318693,0.259116,1.000000,2.000000,1.250000,1.555556,1.181818,-0.373737,-0.012458,4.366667,1.264472,2.500000,7.500000,4.000000,4.500000,5.500000,1.000000,0.033333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,1.000000,0.000000
20260823_162946_file_transfer_001_5b75_flow_00000,real_20260823_162946_file_transfer_001_5b75,20260823_162946_file_transfer_001_5b75,File Transfer,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,ft_mega_download,real,v2,30,57.089,17.233333,4.240152,11.000000,27.000000,17.000000,21.000000,27.000000,6.000000,0.200000,4127.833333,1011.582558,2482.000000,6367.000000,3889.000000,4993.000000,6367.000000,1374.000000,45.800000,240.408128,18.827618,200.071429,283.166667,241.594697,237.761905,235.814815,-1.947090,-0.064903,81.443586,11.712861,48.021345,100.822313,80.974509,89.842669,79.111753,-10.730917,-0.357697,239.483333,22.220667,195.000000,276.000000,240.000000,228.000000,245.000000,17.000000,0.566667,335.030000,27.646087,261.000000,393.000000,336.850000,350.000000,319.600000,-30.400000,-1.013333,360.231667,28.763923,307.500000,452.800000,359.000000,374.000000,355.600000,-18.400000,-0.613333,0.116837,0.030959,0.072057,0.183371,0.111399,0.089139,0.075348,-0.013791,-0.000460,0.104663,0.029693,0.053078,0.159179,0.104774,0.068190,0.080167,0.011977,0.000399,0.086306,0.033368,0.032082,0.166962,0.076026,0.066293,0.034058,-0.032236,-0.001075,0.244695,0.067076,0.132024,0.420649,0.241609,0.178598,0.212581,0.033983,0.001133,17.233333,4.240152,11.000000,27.000000,17.000000,21.000000,27.000000,6.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4127.833333,1011.582558,2482.000000,6367.000000,3889.000000,4993.000000,6367.000000,1374.000000,45.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.616667,2.120076,5.500000,13.500000,8.500000,10.500000,13.500000,3.000000,0.100000,2063.916667,505.791279,1241.000000,3183.500000,1944.500000,2496.500000,3183.500000,687.000000,22.900000,11.233333,1.909334,8.000000,15.000000,11.000000,14.000000,12.000000,-2.000000,-0.066667,1.534084,0.270782,1.100000,2.250000,1.500000,1.500000,2.250000,0.750000,0.025000,5.616667,0.954667,4.000000,7.500000,5.500000,7.000000,6.000000,-1.000000,-0.033333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,1.000000,0.000000
20260823_162946_file_transfer_001_5b75_flow_00001,real_20260823_162946_file_transfer_001_5b75,20260823_162946_file_transfer_001_5b75,File Transfer,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,ft_mega_download,real,v2,30,61.835,17.433333,4.063523,11.000000,26.000000,16.500000,17.000000,14.000000,-3.000000,-0.100000,4649.066667,1287.602344,2762.000000,7816.000000,4516.500000,4112.000000,3627.000000,-485.000000,-16.166667,264.739160,20.721401,217.214286,300.615385,269.859944,241.882353,259.071429,17.189076,0.572969,95.041102,18.469234,56.360112,141.557790,95.179179,67.716435,68.993234,1.276799,0.042560,269.883333,22.309073,226.000000,318.500000,272.000000,243.000000,256.000000,13.000000,0.433333,381.383333,32.875443,306.800000,449.500000,388.600000,310.800000,334.000000,23.200000,0.773333,408.571667,42.777211,312.900000,517.650000,409.225000,328.200000,357.150000,28.950000,0.965000,0.114085,0.026328,0.070832,0.188789,0.114142,0.120215,0.141608,0.021393,0.000713,0.109419,0.027777,0.056906,0.173467,0.108877,0.119945,0.106429,-0.013515,-0.000451,0.074091,0.023537,0.039600,0.141914,0.070873,0.095635,0.111974,0.016339,0.000545,0.253847,0.065407,0.131532,0.433658,0.249530,0.205298,0.280592,0.075294,0.002510,17.433333,4.063523,11.000000,26.000000,16.500000,17.000000,14.000000,-3.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4649.066667,1287.602344,2762.000000,7816.000000,4516.500000,4112.000000,3627.000000,-485.000000,-16.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.716667,2.031762,5.500000,13.000000,8.250000,8.500000,7.000000,-1.500000,-0.050000,2324.533333,643.801172,1381.000000,3908.000000,2258.250000,2056.000000,1813.500000,-242.500000,-8.083333,10.933333,2.235074,7.000000,16.000000,11.000000,10.000000,11.000000,1.000000,0.033333,1.610827,0.283134,1.166667,2.333333,1.559028,1.700000,1.272727,-0.427273,-0.014242,5.466667,1.117537,3.500000,8.000000,5.500000,5.000000,5.500000,0.500000,0.016667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,1.000000,0.000000
20260823_163126_file_transfer_001_bea6_flow_00000,real_20260823_163126_file_transfer_001_bea6,20260823_163126_file_transfer_001_bea6,File Transfer,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,ft_gdrive_upload,real,v2,30,55.721,11.800000,3.239341,6.000000,19.000000,11.500000,18.000000,10.000000,-8.000000,-0.266667,2714.833333,837.667718,1395.000000,4659.000000,2738.500000,4270.000000,2113.000000,-2157.000000,-71.900000,228.795486,22.359507,182.250000,279.000000,230.672619,237.222222,211.300000,-25.922222,-0.864074,76.630424,20.049628,36.409992,110.989234,81.276965,88.579880,110.989234,22.409354,0.746978,229.633333,24.094928,173.500000,310.000000,226.250000,220.500000,226.000000,5.500000,0.183333,316.436667,48.489047,229.000000,441.100000,315.050000,338.100000,303.800000,-34.300000,-1.143333,341.930000,48.766518,241.200000,450.550000,336.075000,370.850000,370.400000,-0.450000,-0.015000,0.167933,0.054327,0.106485,0.367354,0.149961,0.107838,0.212505,0.104667,0.003489,0.142426,0.039142,0.062989,0.240201,0.135411,0.157826,0.135535,-0.022291,-0.000743,0.132705,0.085391,0.052692,0.498617,0.099725,0.053033,0.219750,0.166717,0.005557,0.341516,0.098793,0.137612,0.594189,0.335330,0.271181,0.368676,0.097495,0.003250,11.800000,3.239341,6.000000,19.000000,11.500000,18.000000,10.000000,-8.000000,-0.266667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2714.833333,837.667718,1395.000000,4659.000000,2738.500000,4270.000000,2113.000000,-2157.000000,-71.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.900000,1.619671,3.000000,9.500000,5.750000,9.000000,5.000000,-4.000000,-0.133333,1357.416667,418.833859,697.500000,2329.500000,1369.250000,2135.000000,1056.500000,-1078.500000,-35.950000,9.166667,1.967796,5.000000,15.000000,9.000000,10.000000,8.000000,-2.000000,-0.066667,1.285785,0.218208,1.000000,1.833333,1.250000,1.800000,1.250000,-0.550000,-0.018333,4.583333,0.983898,2.500000,7.500000,4.500000,5.000000,4.000000,-1.000000,-0.033333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,1.000000,0.000000
20260823_163126_file_transfer_001_bea6_flow_00001,real_20260823_163126_file_transfer_001_bea6,20260823_163126_file_transfer_001_bea6,File Transfer,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,ft_gdrive_upload,real,v2,30,63.653,11.000000,2.921187,5.000000,16.000000,12.000000,7.000000,9.000000,2.000000,0.066667,1837.100000,499.005301,797.000000,2765.000000,1824.500000,1062.000000,1582.000000,520.000000,17.333333,167.377063,14.727948,146.083333,193.666667,165.335714,151.714286,175.777778,24.063492,0.802116,51.383671,9.860770,24.165070,68.780852,52.731394,57.883416,53.228601,-4.654815,-0.155160,162.283333,24.696384,111.000000,226.000000,161.250000,114.000000,168.000000,54.000000,1.800000,228.636667,15.431731,197.800000,255.300000,232.400000,237.600000,238.800000,1.200000,0.040000,240.075000,17.220186,201.600000,271.700000,242.075000,238.800000,248.400000,9.600000,0.320000,0.177256,0.053653,0.104122,0.317308,0.156252,0.266773,0.180451,-0.086322,-0.002877,0.147772,0.071302,0.074268,0.389127,0.116667,0.154332,0.165451,0.011119,0.000371,0.141466,0.051663,0.071252,0.291527,0.128013,0.291527,0.123415,-0.168111,-0.005604,0.333192,0.141115,0.176249,0.748387,0.286247,0.430643,0.374614,-0.056029,-0.001868,11.000000,2.921187,5.000000,16.000000,12.000000,7.000000,9.000000,2.000000,0.066667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1837.100000,499.005301,797.000000,2765.000000,1824.500000,1062.000000,1582.000000,520.000000,17.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.500000,1.460593,2.500000,8.000000,6.000000,3.500000,4.500000,1.000000,0.033333,918.550000,249.502650,398.500000,1382.500000,912.250000,531.000000,791.000000,260.000000,8.666667,8.800000,2.023199,5.000000,12.000000,9.000000,7.000000,8.000000,1.000000,0.033333,1.243131,0.159830,1.000000,1.500000,1.200000,1.000000,1.125000,0.125000,0.004167,4.400000,1.011599,2.500000,6.000000,4.500000,3.500000,4.000000,0.500000,0.016667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,1.000000,0.000000
20260823_163237_file_transfer_001_390f_flow_00000,real_20260823_163237_file_transfer_001_390f,20260823_163237_file_transfer_001_390f,File Transfer,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,ft_sftp_sync,real,v2,30,52.796,14.033333,2.915285,8.000000,20.000000,13.500000,13.000000,8.000000,-5.000000,-0.166667,3027.500000,517.498325,1935.000000,4179.000000,3020.500000,2672.000000,1935.000000,-737.000000,-24.566667,218.615709,24.469539,173.562500,280.250000,212.871429,205.538462,241.875000,36.336538,1.211218,72.248353,13.166550,51.323432,101.220683,69.799061,51.323432,62.923441,11.600009,0.386667,222.433333,31.059817,146.000000,291.000000,217.750000,208.000000,246.000000,38.000000,1.266667,304.006667,24.842691,242.500000,360.800000,300.800000,278.600000,310.800000,32.200000,1.073333,325.078333,30.351232,259.750000,387.000000,324.300000,290.000000,319.900000,29.900000,0.996667,0.139645,0.036172,0.090025,0.221986,0.136924,0.130553,0.221986,0.091433,0.003048,0.119765,0.038311,0.055078,0.206938,0.109307,0.131024,0.139733,0.008709,0.000290,0.112315,0.047053,0.058347,0.233690,0.101571,0.099624,0.230666,0.131042,0.004368,0.270940,0.072624,0.154423,0.478033,0.260525,0.167147,0.383602,0.216455,0.007215,14.033333,2.915285,8.000000,20.000000,13.500000,13.000000,8.000000,-5.000000,-0.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3027.500000,517.498325,1935.000000,4179.000000,3020.500000,2672.000000,1935.000000,-737.000000,-24.566667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.016667,1.457643,4.000000,10.000000,6.750000,6.500000,4.000000,-2.500000,-0.083333,1513.750000,258.749163,967.500000,2089.500000,1510.250000,1336.000000,967.500000,-368.500000,-12.283333,10.266667,1.842703,7.000000,15.000000,10.000000,11.000000,7.000000,-4.000000,-0.133333,1.369338,0.173814,1.090909,1.777778,1.316667,1.181818,1.142857,-0.038961,-0.001299,5.133333,0.921352,3.500000,7.500000,5.000000,5.500000,3.500000,-2.000000,-0.066667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,1.000000,0.000000
20260823_163237_file_transfer_001_390f_flow_00001,real_20260823_163237_file_transfer_001_390f,20260823_163237_file_transfer_001_390f,File Transfer,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,ft_sftp_sync,real,v2,30,57.183,13.733333,4.523519,6.000000,25.000000,13.000000,14.000000,13.000000,-1.000000,-0.033333,3602.033333,1112.753147,1596.000000,5822.000000,3424.500000,3703.000000,3133.000000,-570.000000,-19.000000,264.121371,21.655336,224.823529,315.785714,261.023810,264.500000,241.000000,-23.500000,-0.783333,88.324931,14.382471,60.286730,119.522197,88.367565,64.692404,82.849261,18.156857,0.605229,264.400000,27.423652,205.000000,336.000000,265.250000,265.500000,210.000000,-55.500000,-1.850000,370.186667,33.589956,303.400000,435.000000,368.350000,340.300000,337.000000,-3.300000,-0.110000,393.055000,33.504540,336.800000,463.000000,400.850000,369.900000,375.600000,5.700000,0.190000,0.158059,0.060731,0.075201,0.321398,0.151341,0.149654,0.161468,0.011814,0.000394,0.119240,0.040244,0.053164,0.233601,0.105753,0.172211,0.102930,-0.069282,-0.002309,0.125908,0.064901,0.066408,0.329879,0.100085,0.092270,0.136543,0.044273,0.001476,0.307303,0.101144,0.147035,0.507906,0.303270,0.448704,0.312565,-0.136139,-0.004538,13.733333,4.523519,6.000000,25.000000,13.000000,14.000000,13.000000,-1.000000,-0.033333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3602.033333,1112.753147,1596.000000,5822.000000,3424.500000,3703.000000,3133.000000,-570.000000,-19.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.866667,2.261759,3.000000,12.500000,6.500000,7.000000,6.500000,-0.500000,-0.016667,1801.016667,556.376573,798.000000,2911.000000,1712.250000,1851.500000,1566.500000,-285.000000,-9.500000,10.300000,2.647640,6.000000,18.000000,10.000000,9.000000,11.000000,2.000000,0.066667,1.316124,0.203064,1.000000,1.750000,1.292857,1.555556,1.181818,-0.373737,-0.012458,5.150000,1.323820,3.000000,9.000000,5.000000,4.500000,5.500000,1.000000,0.033333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,1.000000,0.000000
20260823_163447_file_transfer_001_d03c_flow_00000,real_20260823_163447_file_transfer_001_d03c,20260823_163447_file_transfer_001_d03c,File Transfer,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,ft_gdrive_upload,real,v2,30,58.656,19.100000,5.061950,9.000000,29.000000,18.500000,22.000000,28.000000,6.000000,0.200000,5652.233333,1657.098160,2363.000000,8748.000000,5533.000000,7044.000000,8522.000000,1478.000000,49.266667,294.545938,25.368728,238.052632,347.000000,295.821981,320.181818,304.357143,-15.824675,-0.527489,94.884627,17.105688,61.815754,125.706289,92.932288,74.039078,108.594006,34.554928,1.151831,296.833333,25.587215,251.000000,353.000000,298.500000,341.000000,316.500000,-24.500000,-0.816667,405.883333,36.880709,318.400000,501.500000,401.850000,407.000000,400.900000,-6.100000,-0.203333,434.835000,46.111609,334.600000,544.500000,419.000000,414.650000,441.700000,27.050000,0.901667,0.107867,0.031496,0.065821,0.206770,0.103419,0.089302,0.073615,-0.015687,-0.000523,0.099709,0.030587,0.054882,0.197454,0.097218,0.069908,0.082333,0.012425,0.000414,0.074314,0.036205,0.024081,0.157635,0.064600,0.072488,0.024081,-0.048407,-0.001614,0.230476,0.068194,0.138829,0.456884,0.229979,0.194652,0.192113,-0.002540,-0.000085,19.100000,5.061950,9.000000,29.000000,18.500000,22.000000,28.000000,6.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5652.233333,1657.098160,2363.000000,8748.000000,5533.000000,7044.000000,8522.000000,1478.000000,49.266667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.550000,2.530975,4.500000,14.500000,9.250000,11.000000,14.000000,3.000000,0.100000,2826.116667,828.549080,1181.500000,4374.000000,2766.500000,3522.000000,4261.000000,739.000000,24.633333,11.333333,2.879043,6.000000,17.000000,11.500000,13.000000,12.000000,-1.000000,-0.033333,1.756484,0.552926,1.000000,3.666667,1.643750,1.692308,2.333333,0.641026,0.021368,5.666667,1.439522,3.000000,8.500000,5.750000,6.500000,6.000000,-0.500000,-0.016667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,1.000000,0.000000
20260823_163447_file_transfer_001_d03c_flow_00001,real_20260823_163447_file_transfer_001_d03c,20260823_163447_file_transfer_001_d03c,File Transfer,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,ft_gdrive_upload,real,v2,30,57.512,17.566667,3.980648,10.000000,26.000000,17.000000,18.000000,25.000000,7.000000,0.233333,3711.966667,933.029242,2093.000000,5688.000000,3525.500000,4003.000000,4809.000000,806.000000,26.866667,210.960929,19.586164,174.416667,248.523810,209.057692,222.388889,192.360000,-30.028889,-1.000963,69.241306,9.830392,50.329812,88.968745,70.384791,64.389560,70.189390,5.799830,0.193328,211.183333,19.872294,157.000000,249.000000,213.000000,217.500000,189.000000,-28.500000,-0.950000,294.593333,30.049070,238.500000,347.500000,300.450000,293.600000,276.800000,-16.800000,-0.560000,311.745000,30.754540,251.250000,362.000000,316.750000,304.250000,308.400000,4.150000,0.138333,0.115584,0.028969,0.075029,0.216033,0.113530,0.113258,0.075029,-0.038230,-0.001274,0.110279,0.029896,0.069380,0.174467,0.103720,0.110849,0.093028,-0.017822,-0.000594,0.083883,0.028458,0.045841,0.177436,0.077579,0.077343,0.050712,-0.026631,-0.000888,0.237279,0.064750,0.147143,0.415638,0.229914,0.240444,0.151811,-0.088632,-0.002954,17.566667,3.980648,10.000000,26.000000,17.000000,18.000000,25.000000,7.000000,0.233333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3711.966667,933.029242,2093.000000,5688.000000,3525.500000,4003.000000,4809.000000,806.000000,26.866667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.783333,1.990324,5.000000,13.000000,8.500000,9.000000,12.500000,3.500000,0.116667,1855.983333,466.514621,1046.500000,2844.000000,1762.750000,2001.500000,2404.500000,403.000000,13.433333,11.233333,1.782944,8.000000,15.000000,11.000000,13.000000,13.000000,0.000000,0.000000,1.561440,0.232129,1.000000,2.090909,1.569444,1.384615,1.923077,0.538462,0.017949,5.616667,0.891472,4.000000,7.500000,5.500000,6.500000,6.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,1.000000,0.000000
